,GS,GS,GS,GS,GS,MS,MS,MS,MS,MS,SPY,SPY,SPY,SPY,SPY,WFC,WFC,WFC,WFC,WFC
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
2021-06-01 09:30:00-04:00,377.57,380.03,377.0,378.195,25900.0,92.41,92.79,91.895,92.12,64720.0,422.58,422.69,421.55,421.595,116900.0,47.15,47.365,46.795,46.965,69801.0
2021-06-01 09:45:00-04:00,377.35,379.09,377.33,378.72,7691.0,92.19,92.75,92.1,92.68,17071.0,421.62,421.64,421.045,421.31,18211.0,46.96,47.09,46.895,47.055,35782.0
2021-06-01 10:00:00-04:00,378.425,379.8,378.42,378.61,6132.0,92.7,93.08,92.69,92.825,31710.0,421.3,421.51,420.53,420.53,23310.0,47.055,47.29,47.055,47.29,27951.0
2021-06-01 10:15:00-04:00,379.02,379.68,377.73,378.44,13198.0,92.76,92.765,92.39,92.57,18284.0,420.395,420.445,420.0,420.445,35394.0,47.28,47.31,47.145,47.2,17079.0
2021-06-01 10:30:00-04:00,378.99,381.87,378.99,381.65,9437.0,92.59,93.3,92.59,93.24,18097.0,420.4,420.665,420.145,420.49,28345.0,47.215,47.4,47.215,47.39,31670.0
2021-06-01 10:45:00-04:00,381.39,381.39,379.95,380.37,9031.0,93.26,93.26,92.83,93.0,14256.0,420.24,420.24,419.465,419.83,30345.0,47.37,47.37,47.19,47.29,29909.0
2021-06-01 11:00:00-04:00,380.46,381.49,380.18,381.49,5487.0,93.03,93.13,92.87,93.1,10730.0,419.79,420.195,419.69,420.19,17458.0,47.28,47.39,47.275,47.38,18995.0
2021-06-01 11:15:00-04:00,381.5,382.07,381.34,381.97,6249.0,93.11,93.115,92.92,93.09,7803.0,420.205,420.305,420.07,420.23,41501.0,47.365,47.385,47.28,47.34,28202.0
2021-06-01 11:30:00-04:00,381.69,383.12,381.68,383.12,7017.0,93.025,93.04,92.885,92.96,30275.0,420.145,420.46,419.985,420.35,15334.0,47.3,47.36,47.275,47.33,14961.0
2021-06-01 11:45:00-04:00,382.91,383.03,382.37,383.03,4082.0,92.965,92.965,92.815,92.825,35322.0,420.34,420.375,420.07,420.34,9133.0,47.325,47.325,47.23,47.26,12973.0
2021-06-01 12:00:00-04:00,383.065,383.1,382.57,383.08,3954.0,92.82,92.82,92.63,92.74,9882.0,420.12,420.22,419.84,419.89,8420.0,47.27,47.27,47.21,47.245,9616.0
2021-06-01 12:15:00-04:00,383.03,383.11,381.88,382.35,2622.0,92.725,92.765,92.595,92.72,7832.0,419.95,420.1,419.75,420.0,6230.0,47.23,47.235,47.16,47.17,11133.0
2021-06-01 12:30:00-04:00,382.31,382.36,381.615,381.615,1581.0,92.71,92.755,92.58,92.58,7070.0,419.995,420.22,419.93,420.14,13836.0,47.17,47.185,47.105,47.11,12706.0
2021-06-01 12:45:00-04:00,381.705,382.135,380.91,380.975,2513.0,92.575,92.645,92.4,92.42,61021.0,420.15,420.18,419.7,419.8,16391.0,47.11,47.145,47.04,47.045,12255.0
2021-06-01 13:00:00-04:00,380.92,381.13,380.43,381.0,3264.0,92.365,92.38,92.195,92.225,13126.0,419.81,419.81,419.31,419.41,12289.0,47.04,47.05,46.995,47.05,13870.0
2021-06-01 13:15:00-04:00,381.08,381.59,380.77,381.58,2571.0,92.285,92.305,92.175,92.28,19936.0,419.4,419.4,419.22,419.32,22138.0,47.07,47.07,47.0,47.01,15038.0
2021-06-01 13:30:00-04:00,381.43,381.43,381.09,381.12,534.0,92.26,92.31,92.175,92.27,32186.0,419.28,419.45,419.26,419.29,10077.0,47.0,47.06,46.965,46.99,13174.0
2021-06-01 13:45:00-04:00,381.3,381.52,381.08,381.46,803.0,92.28,92.31,92.15,92.31,20559.0,419.36,419.63,419.25,419.62,11271.0,47.015,47.015,46.97,47.01,10795.0
2021-06-01 14:00:00-04:00,381.7,382.12,381.45,381.45,2319.0,92.26,92.405,92.215,92.255,5708.0,419.58,419.84,419.465,419.67,13027.0,47.01,47.08,46.995,47.045,17389.0
2021-06-01 14:15:00-04:00,381.61,382.24,381.48,382.19,3346.0,92.27,92.34,92.245,92.28,10982.0,419.68,420.04,419.67,420.02,11786.0,47.055,47.16,47.04,47.155,18273.0
2021-06-01 14:30:00-04:00,382.14,382.15,381.75,382.04,1877.0,92.26,92.37,92.24,92.34,11366.0,420.02,420.365,419.99,420.24,19759.0,47.15,47.17,47.12,47.135,12514.0
2021-06-01 14:45:00-04:00,381.845,382.11,381.79,382.1,728.0,92.34,92.355,92.185,92.215,48300.0,420.22,420.325,420.19,420.32,13622.0,47.11,47.145,47.08,47.14,7694.0
2021-06-01 15:00:00-04:00,382.15,382.19,381.88,382.16,3139.0,92.245,92.295,92.11,92.285,15759.0,420.32,420.32,419.97,420.04,26441.0,47.14,47.17,47.12,47.15,12140.0
2021-06-01 15:15:00-04:00,382.0,382.07,381.74,381.78,2147.0,92.255,92.255,92.095,92.095,24398.0,420.05,420.2,419.87,419.87,17628.0,47.14,47.18,47.125,47.14,8997.0
2021-06-01 15:30:00-04:00,381.74,381.76,381.0,381.0,5787.0,92.1,92.115,91.975,91.995,35015.0,419.875,419.875,419.47,419.545,35002.0,47.145,47.145,47.075,47.11,24833.0
2021-06-01 15:45:00-04:00,381.2,382.49,381.15,382.42,11825.0,91.985,92.17,91.985,92.12,111548.0,419.56,419.99,419.465,419.63,92880.0,47.12,47.27,47.115,47.25,92817.0
2021-06-02 09:30:00-04:00,383.77,384.38,379.52,380.25,15382.0,92.49,92.56,91.58,92.175,20129.0,420.27,420.275,419.57,419.89,18990.0,47.33,47.46,46.61,46.62,58400.0
2021-06-02 09:45:00-04:00,379.885,381.79,379.83,381.55,10666.0,92.045,92.74,92.045,92.735,13165.0,419.96,420.63,419.96,420.39,15661.0,46.65,46.76,46.585,46.725,23438.0
2021-06-02 10:00:00-04:00,381.87,382.85,380.92,382.28,6302.0,92.74,93.0,92.58,92.93,17261.0,420.375,420.63,420.245,420.48,14974.0,46.77,46.91,46.705,46.91,45518.0
2021-06-02 10:15:00-04:00,381.86,382.51,381.83,382.51,2375.0,92.92,92.92,92.55,92.625,11820.0,420.505,420.97,420.505,420.8,18402.0,46.91,46.93,46.785,46.91,22968.0
2021-06-02 10:30:00-04:00,382.13,382.23,381.91,381.91,1991.0,92.625,92.75,92.46,92.75,9083.0,420.89,420.95,420.54,420.82,17837.0,46.93,46.975,46.825,46.97,29188.0
2021-06-02 10:45:00-04:00,382.58,383.31,382.46,383.3,1914.0,92.78,92.97,92.75,92.805,13409.0,420.85,420.97,420.53,420.68,11716.0,46.94,47.11,46.915,47.065,25856.0
2021-06-02 11:00:00-04:00,383.15,383.27,382.51,382.98,3680.0,92.82,93.14,92.72,93.14,20428.0,420.69,421.09,420.525,421.065,20118.0,47.06,47.15,46.98,47.07,28065.0
2021-06-02 11:15:00-04:00,382.95,382.95,382.19,382.19,3463.0,93.13,93.13,92.89,92.93,15348.0,421.12,421.185,420.87,421.05,8672.0,47.07,47.11,47.05,47.075,18992.0
2021-06-02 11:30:00-04:00,382.03,382.315,381.74,381.95,1041.0,92.94,93.06,92.84,92.94,11960.0,421.11,421.18,420.925,421.095,9680.0,47.095,47.095,46.965,46.985,23293.0
2021-06-02 11:45:00-04:00,381.56,382.32,381.56,382.25,1298.0,92.93,93.035,92.85,92.88,9446.0,421.04,421.1,420.78,420.83,10953.0,46.98,47.0,46.945,46.975,21187.0
2021-06-02 12:00:00-04:00,381.66,381.67,381.14,381.2,3985.0,92.89,92.895,92.805,92.855,6677.0,420.85,420.88,420.73,420.77,5810.0,46.985,46.985,46.88,46.9,23370.0
2021-06-02 12:15:00-04:00,381.53,381.75,381.21,381.4,1948.0,92.87,92.915,92.8,92.8,6585.0,420.85,420.86,420.3,420.39,13630.0,46.9,46.925,46.82,46.825,16530.0
2021-06-02 12:30:00-04:00,380.92,381.29,380.5,380.59,2332.0,92.775,92.78,92.63,92.69,9085.0,420.365,420.39,420.19,420.35,11424.0,46.825,46.84,46.725,46.755,46217.0
2021-06-02 12:45:00-04:00,380.93,381.38,380.8,381.28,1189.0,92.71,92.83,92.695,92.83,3890.0,420.41,420.49,420.36,420.43,9202.0,46.77,46.84,46.77,46.825,10140.0
2021-06-02 13:00:00-04:00,381.21,381.21,380.125,380.125,1275.0,92.85,92.85,92.41,92.44,4289.0,420.47,420.53,420.245,420.245,15133.0,46.825,46.845,46.71,46.73,22720.0
2021-06-02 13:15:00-04:00,380.22,380.22,379.63,380.04,3659.0,92.43,92.44,92.18,92.31,5907.0,420.28,420.29,419.65,419.83,21830.0,46.735,46.765,46.675,46.705,15271.0
2021-06-02 13:30:00-04:00,380.29,380.46,380.0,380.46,788.0,92.26,92.26,92.12,92.2,9748.0,419.77,420.03,419.77,419.855,7564.0,46.705,46.775,46.685,46.755,11892.0
2021-06-02 13:45:00-04:00,380.92,381.06,380.54,381.06,1778.0,92.2,92.38,92.165,92.38,16500.0,419.85,419.99,419.58,419.785,15766.0,46.755,46.775,46.725,46.745,20871.0
2021-06-02 14:00:00-04:00,381.15,382.695,381.15,382.695,3720.0,92.43,92.66,92.43,92.655,11842.0,419.805,420.03,419.3,419.43,19225.0,46.745,46.825,46.725,46.81,26099.0
2021-06-02 14:15:00-04:00,382.91,383.64,382.865,383.285,4398.0,92.65,92.92,92.65,92.85,8672.0,419.41,419.92,419.41,419.805,8833.0,46.81,46.905,46.805,46.865,21452.0
2021-06-02 14:30:00-04:00,383.37,383.83,383.37,383.63,3222.0,92.86,92.99,92.84,92.94,4285.0,419.77,419.87,419.695,419.75,13558.0,46.88,46.915,46.845,46.895,19326.0
2021-06-02 14:45:00-04:00,383.2,383.85,383.2,383.85,1284.0,92.92,92.94,92.84,92.92,8603.0,419.79,419.92,419.71,419.89,39223.0,46.9,46.925,46.85,46.925,27335.0
2021-06-02 15:00:00-04:00,384.01,384.63,383.68,384.22,2879.0,92.95,93.01,92.895,92.985,9596.0,419.88,420.05,419.71,419.98,42457.0,46.925,46.935,46.89,46.9,31795.0
2021-06-02 15:15:00-04:00,384.23,384.23,383.75,383.75,1842.0,92.95,92.99,92.86,92.905,10760.0,419.98,420.025,419.73,419.765,50534.0,46.905,46.91,46.86,46.865,13725.0
2021-06-02 15:30:00-04:00,383.74,383.74,383.21,383.49,3081.0,92.91,92.94,92.64,92.765,8175.0,419.75,419.88,419.6,419.86,77236.0,46.86,46.86,46.79,46.83,42997.0
2021-06-02 15:45:00-04:00,383.28,383.79,382.82,383.35,16091.0,92.69,92.84,92.64,92.79,35459.0,419.85,420.46,419.765,420.38,111478.0,46.82,46.84,46.745,46.81,75924.0
2021-06-03 09:30:00-04:00,382.77,382.77,380.41,380.44,3945.0,92.5,92.73,92.3,92.41,17781.0,418.05,418.15,416.685,416.685,93460.0,46.68,46.73,46.39,46.47,44286.0
2021-06-03 09:45:00-04:00,380.54,385.0,380.54,384.99,6025.0,92.56,93.21,92.53,93.19,10304.0,416.65,417.4,416.33,417.18,83170.0,46.5,46.935,46.5,46.89,32957.0
2021-06-03 10:00:00-04:00,384.73,384.93,383.67,384.1,4367.0,93.12,93.295,92.92,92.97,12159.0,417.08,418.16,417.03,418.03,32123.0,46.87,46.985,46.86,46.9,30937.0
2021-06-03 10:15:00-04:00,384.35,385.36,383.88,385.23,5584.0,93.05,93.11,92.925,92.975,10159.0,418.07,418.12,417.61,417.61,21612.0,46.89,46.96,46.85,46.96,18984.0
2021-06-03 10:30:00-04:00,385.17,386.45,385.17,386.21,5932.0,92.93,93.2,92.9,93.075,16886.0,417.58,417.93,417.27,417.35,13433.0,46.94,46.995,46.85,46.865,30232.0
2021-06-03 10:45:00-04:00,386.36,387.5,386.3,387.3,7511.0,93.06,93.635,93.06,93.62,24821.0,417.35,419.34,417.27,419.3,42995.0,46.835,46.965,46.82,46.955,51367.0
2021-06-03 11:00:00-04:00,387.06,387.06,386.55,386.55,2219.0,93.55,93.6,93.43,93.55,10474.0,419.34,419.99,419.16,419.695,84033.0,46.95,46.95,46.85,46.9,27358.0
2021-06-03 11:15:00-04:00,386.6,387.49,386.5,387.225,3100.0,93.56,93.7,93.405,93.61,8893.0,419.73,419.81,419.29,419.68,38273.0,46.885,46.895,46.79,46.88,20267.0
2021-06-03 11:30:00-04:00,387.18,387.23,386.57,386.99,5197.0,93.635,93.645,93.46,93.585,16965.0,419.74,419.74,419.13,419.46,16365.0,46.89,46.95,46.83,46.93,18019.0
2021-06-03 11:45:00-04:00,387.17,387.82,387.17,387.62,3230.0,93.585,93.635,93.505,93.54,9712.0,419.49,419.5,419.08,419.37,16835.0,46.915,46.965,46.86,46.87,80609.0
2021-06-03 12:00:00-04:00,387.62,387.8,387.45,387.66,2035.0,93.57,93.69,93.54,93.69,14182.0,419.415,419.63,419.33,419.445,8342.0,46.87,46.915,46.855,46.91,21996.0
2021-06-03 12:15:00-04:00,387.89,389.34,387.89,389.315,3963.0,93.66,93.72,93.555,93.72,14721.0,419.42,419.46,418.95,419.32,12948.0,46.89,46.91,46.84,46.88,16854.0
2021-06-03 12:30:00-04:00,389.21,390.48,389.1,390.1,5277.0,93.715,93.92,93.7,93.895,19002.0,419.28,419.7,419.13,419.69,15819.0,46.895,46.93,46.84,46.905,11501.0
2021-06-03 12:45:00-04:00,390.35,390.595,389.18,389.49,3671.0,93.86,93.905,93.665,93.695,11046.0,419.72,419.745,419.24,419.565,14150.0,46.895,46.92,46.79,46.795,8623.0
2021-06-03 13:00:00-04:00,389.53,390.005,389.03,389.455,2913.0,93.675,93.715,93.49,93.56,13825.0,419.55,419.555,419.0,419.26,14988.0,46.795,46.81,46.645,46.66,34613.0
2021-06-03 13:15:00-04:00,389.53,390.62,389.44,390.58,4481.0,93.56,93.845,93.56,93.82,17196.0,419.24,419.8,419.24,419.8,12080.0,46.645,46.715,46.625,46.71,31305.0
2021-06-03 13:30:00-04:00,390.49,391.21,390.14,390.15,5703.0,93.81,93.885,93.73,93.73,8631.0,419.77,419.885,419.49,419.49,26067.0,46.71,46.725,46.575,46.595,35934.0
2021-06-03 13:45:00-04:00,390.3,390.42,389.32,389.6,7767.0,93.785,93.795,93.63,93.63,10009.0,419.565,419.66,419.455,419.56,13057.0,46.595,46.595,46.52,46.54,37756.0
2021-06-03 14:00:00-04:00,389.535,389.555,389.06,389.06,1155.0,93.64,93.64,93.465,93.515,10966.0,419.51,419.61,419.36,419.365,7033.0,46.525,46.55,46.47,46.48,12083.0
2021-06-03 14:15:00-04:00,389.09,389.09,388.54,388.67,3683.0,93.49,93.49,93.35,93.4,16376.0,419.34,419.34,419.055,419.14,9338.0,46.47,46.475,46.41,46.43,40940.0
2021-06-03 14:30:00-04:00,388.63,388.63,387.56,387.78,4027.0,93.385,93.48,93.27,93.35,13028.0,419.19,419.27,418.85,418.96,9433.0,46.435,46.44,46.355,46.4,30880.0
2021-06-03 14:45:00-04:00,387.94,388.68,387.775,388.26,2726.0,93.36,93.415,93.305,93.375,16941.0,419.005,419.07,418.75,418.77,12795.0,46.4,46.43,46.375,46.39,31509.0
2021-06-03 15:00:00-04:00,388.17,388.99,388.17,388.99,1990.0,93.34,93.465,93.33,93.465,20885.0,418.745,419.135,418.745,419.135,21100.0,46.38,46.43,46.37,46.43,13098.0
2021-06-03 15:15:00-04:00,389.13,389.68,388.9,389.45,3529.0,93.46,93.54,93.42,93.495,15010.0,419.06,419.18,418.78,419.17,13629.0,46.435,46.49,46.43,46.47,18102.0
2021-06-03 15:30:00-04:00,389.25,389.67,389.25,389.56,4688.0,93.495,93.64,93.435,93.615,22234.0,419.2,419.445,419.04,419.07,32113.0,46.47,46.56,46.455,46.54,37436.0
2021-06-03 15:45:00-04:00,389.61,389.61,388.3,388.61,10209.0,93.605,93.615,93.28,93.35,45158.0,419.055,419.08,418.74,418.895,90343.0,46.535,46.57,46.445,46.47,74102.0
2021-06-04 09:30:00-04:00,389.64,391.2,389.23,389.46,11046.0,93.7,94.1,93.7,93.715,19280.0,420.77,421.5,420.72,421.37,36016.0,47.06,47.09,46.83,46.875,88255.0
2021-06-04 09:45:00-04:00,389.065,389.46,387.09,388.0,7890.0,93.665,93.725,93.18,93.31,8093.0,421.37,421.49,420.96,421.245,32417.0,46.88,46.88,46.595,46.685,69325.0
2021-06-04 10:00:00-04:00,388.01,388.22,386.71,388.07,3173.0,93.32,93.32,93.01,93.17,6343.0,421.295,421.62,421.275,421.53,45178.0,46.675,46.715,46.555,46.635,37902.0
2021-06-04 10:15:00-04:00,388.1,388.9,387.89,388.9,2734.0,93.18,93.31,93.11,93.31,5971.0,421.52,421.645,421.24,421.39,26997.0,46.625,46.715,46.585,46.695,40002.0
2021-06-04 10:30:00-04:00,389.21,389.455,387.66,387.66,4018.0,93.285,93.37,93.025,93.03,10031.0,421.365,421.75,421.33,421.47,17543.0,46.685,46.705,46.52,46.585,57324.0
2021-06-04 10:45:00-04:00,388.08,388.9,388.02,388.9,1813.0,93.01,93.36,92.975,93.35,10109.0,421.41,421.85,421.41,421.74,11954.0,46.57,46.73,46.55,46.715,26244.0
2021-06-04 11:00:00-04:00,388.82,389.1,388.45,388.53,2884.0,93.375,93.38,93.205,93.22,4814.0,421.755,421.96,421.69,421.84,19035.0,46.715,46.715,46.595,46.62,29172.0
2021-06-04 11:15:00-04:00,388.69,388.79,388.01,388.01,1984.0,93.19,93.19,92.93,92.965,8922.0,421.87,422.015,421.71,421.89,21191.0,46.63,46.69,46.595,46.655,36329.0
2021-06-04 11:30:00-04:00,387.94,387.94,387.11,387.51,3089.0,92.965,92.965,92.745,92.825,10611.0,421.89,421.905,421.62,421.79,17891.0,46.66,46.685,46.55,46.585,29762.0
2021-06-04 11:45:00-04:00,387.1,387.81,387.1,387.54,1183.0,92.81,92.855,92.655,92.76,5887.0,421.74,421.77,421.48,421.6,20848.0,46.595,46.605,46.555,46.59,12873.0
2021-06-04 12:00:00-04:00,387.42,387.92,387.42,387.92,625.0,92.745,92.9,92.74,92.9,3451.0,421.6,421.725,421.47,421.72,13911.0,46.59,46.66,46.59,46.66,12480.0
2021-06-04 12:15:00-04:00,387.73,388.6,387.725,388.59,3501.0,93.005,93.165,92.975,93.165,6299.0,421.7,421.715,421.6,421.67,9781.0,46.665,46.71,46.66,46.705,10372.0
2021-06-04 12:30:00-04:00,388.41,389.2,388.41,389.2,2357.0,93.155,93.295,93.15,93.295,5951.0,421.63,421.87,421.63,421.81,16750.0,46.705,46.755,46.685,46.735,13855.0
2021-06-04 12:45:00-04:00,389.25,390.375,389.21,390.34,1849.0,93.3,93.51,93.295,93.505,4448.0,421.75,421.89,421.72,421.89,11328.0,46.735,46.82,46.72,46.81,21203.0
2021-06-04 13:00:00-04:00,390.51,390.94,389.87,390.73,2580.0,93.505,93.585,93.435,93.56,5673.0,421.9,422.01,421.88,421.96,19817.0,46.82,46.875,46.79,46.84,21248.0
2021-06-04 13:15:00-04:00,390.76,391.05,390.49,391.03,2009.0,93.58,93.69,93.56,93.665,8752.0,421.95,422.02,421.79,421.85,17296.0,46.845,46.87,46.825,46.865,18175.0
2021-06-04 13:30:00-04:00,390.935,391.05,390.5,390.91,2649.0,93.66,93.715,93.525,93.675,9297.0,421.84,422.165,421.835,422.125,23351.0,46.865,46.895,46.825,46.875,21938.0
2021-06-04 13:45:00-04:00,390.4,390.72,390.4,390.72,1391.0,93.675,93.715,93.58,93.695,14666.0,422.12,422.2,422.075,422.16,17421.0,46.89,46.895,46.845,46.855,11438.0
2021-06-04 14:00:00-04:00,390.51,390.83,390.43,390.75,1448.0,93.685,93.72,93.625,93.665,6032.0,422.16,422.355,422.16,422.29,31050.0,46.865,46.875,46.84,46.865,15441.0
2021-06-04 14:15:00-04:00,390.43,390.46,390.05,390.36,2281.0,93.675,93.675,93.535,93.66,6439.0,422.28,422.415,422.22,422.415,33253.0,46.865,46.885,46.805,46.885,13513.0
2021-06-04 14:30:00-04:00,390.37,390.53,390.21,390.34,1219.0,93.655,93.695,93.655,93.685,4526.0,422.42,422.63,422.4,422.63,62788.0,46.885,46.915,46.87,46.905,35874.0
2021-06-04 14:45:00-04:00,390.1,390.36,390.1,390.33,1577.0,93.715,93.73,93.655,93.73,6047.0,422.63,422.635,422.465,422.48,63126.0,46.905,46.925,46.885,46.915,15806.0
2021-06-04 15:00:00-04:00,390.31,390.43,389.9,390.43,2450.0,93.76,93.785,93.685,93.775,5323.0,422.49,422.53,422.36,422.38,55335.0,46.915,46.92,46.875,46.885,24685.0
2021-06-04 15:15:00-04:00,390.36,390.95,390.35,390.95,2405.0,93.785,93.895,93.76,93.89,6525.0,422.365,422.505,422.34,422.47,63350.0,46.88,46.955,46.865,46.945,24693.0
2021-06-04 15:30:00-04:00,390.9,391.79,390.9,391.79,5944.0,93.91,94.05,93.91,94.02,9117.0,422.47,422.63,422.36,422.62,92951.0,46.945,46.97,46.91,46.965,40304.0
2021-06-04 15:45:00-04:00,391.93,392.02,391.3,391.47,15205.0,94.005,94.04,93.875,93.95,27265.0,422.62,422.915,422.465,422.59,103195.0,46.965,47.0,46.94,46.955,129674.0
2021-06-07 09:30:00-04:00,392.93,392.96,390.66,391.51,6418.0,94.19,94.25,93.67,93.83,12622.0,422.63,422.765,422.38,422.51,55434.0,47.07,47.17,46.83,47.0,74460.0
2021-06-07 09:45:00-04:00,391.42,391.65,389.555,389.85,2637.0,93.815,93.85,93.17,93.225,12918.0,422.53,422.585,421.95,422.18,54526.0,47.0,47.015,46.84,46.875,16469.0
2021-06-07 10:00:00-04:00,389.31,389.36,388.59,388.615,4021.0,93.22,93.22,92.935,92.96,16191.0,422.19,422.19,421.67,421.735,31387.0,46.88,46.905,46.78,46.865,14492.0
2021-06-07 10:15:00-04:00,388.65,389.12,388.65,388.98,2149.0,92.96,93.06,92.83,93.02,12596.0,421.735,421.81,421.47,421.7,38723.0,46.875,46.995,46.875,46.965,16556.0
2021-06-07 10:30:00-04:00,388.45,389.55,388.36,389.55,2914.0,92.93,93.01,92.805,92.92,14385.0,421.63,421.68,421.495,421.56,24500.0,46.945,47.045,46.93,47.015,17053.0
2021-06-07 10:45:00-04:00,389.275,389.275,388.47,389.03,1095.0,92.91,92.97,92.77,92.88,17462.0,421.51,421.73,421.32,421.71,49163.0,47.01,47.025,46.94,46.995,24263.0
2021-06-07 11:00:00-04:00,388.71,389.31,388.71,389.0,1092.0,92.87,93.06,92.87,92.965,15085.0,421.73,421.89,421.595,421.83,53523.0,47.01,47.025,46.915,46.95,26403.0
2021-06-07 11:15:00-04:00,389.01,389.67,388.6,388.81,2489.0,92.97,93.05,92.78,92.85,11037.0,421.84,421.87,421.45,421.45,18383.0,46.95,46.965,46.85,46.88,23748.0
2021-06-07 11:30:00-04:00,388.86,388.86,388.67,388.67,345.0,92.88,92.96,92.82,92.89,10933.0,421.46,421.48,421.24,421.365,48117.0,46.905,46.92,46.87,46.905,15225.0
2021-06-07 11:45:00-04:00,388.81,389.325,388.66,389.325,1454.0,92.91,92.99,92.74,92.99,6291.0,421.35,421.525,421.285,421.52,43458.0,46.91,46.965,46.885,46.965,12650.0
2021-06-07 12:00:00-04:00,389.44,390.93,389.44,390.91,6120.0,93.0,93.19,92.98,93.14,7585.0,421.52,421.81,421.44,421.785,36814.0,46.97,47.05,46.955,47.045,13762.0
2021-06-07 12:15:00-04:00,390.7,391.23,390.48,390.71,5865.0,93.09,93.28,93.045,93.095,7033.0,421.8,421.81,421.5,421.55,22492.0,47.04,47.055,47.005,47.02,18169.0
2021-06-07 12:30:00-04:00,390.71,390.77,390.52,390.6,2098.0,93.11,93.15,93.05,93.105,4155.0,421.545,421.72,421.48,421.695,27493.0,47.02,47.05,46.995,47.02,18169.0
2021-06-07 12:45:00-04:00,390.565,390.84,390.36,390.36,1680.0,93.09,93.17,93.09,93.09,3899.0,421.68,421.79,421.63,421.685,15867.0,47.02,47.07,47.0,47.05,10591.0
2021-06-07 13:00:00-04:00,390.25,390.43,390.09,390.43,789.0,93.09,93.1,92.97,92.97,4626.0,421.71,421.76,421.39,421.51,27882.0,47.06,47.06,47.01,47.02,10266.0
2021-06-07 13:15:00-04:00,390.42,390.68,390.18,390.18,3496.0,92.99,93.21,92.98,93.19,3582.0,421.51,421.67,421.44,421.52,47059.0,47.03,47.085,47.015,47.045,8818.0
2021-06-07 13:30:00-04:00,390.24,390.24,389.37,389.4,5855.0,93.05,93.08,92.995,93.07,3972.0,421.51,421.65,421.37,421.39,27342.0,47.055,47.06,47.025,47.03,6346.0
2021-06-07 13:45:00-04:00,389.47,389.47,388.73,389.3,5590.0,93.025,93.07,92.965,93.06,4534.0,421.39,421.41,421.2,421.27,19205.0,47.03,47.04,47.01,47.025,9767.0
2021-06-07 14:00:00-04:00,389.05,389.05,388.715,388.78,443.0,93.05,93.09,93.03,93.06,1315.0,421.24,421.51,421.22,421.51,12571.0,47.02,47.055,47.01,47.03,9899.0
2021-06-07 14:15:00-04:00,388.7,388.72,388.395,388.72,779.0,92.99,93.01,92.93,92.96,1543.0,421.52,421.535,421.42,421.5,9661.0,47.04,47.05,46.99,47.005,9856.0
2021-06-07 14:30:00-04:00,388.775,389.14,388.775,388.99,872.0,92.98,93.075,92.97,93.075,2818.0,421.5,421.66,421.44,421.63,14256.0,47.0,47.06,46.99,47.06,10060.0
2021-06-07 14:45:00-04:00,388.84,388.84,388.24,388.41,4637.0,93.07,93.085,92.99,93.02,2605.0,421.625,421.96,421.55,421.85,27404.0,47.065,47.095,47.035,47.055,13018.0
2021-06-07 15:00:00-04:00,388.26,388.26,387.59,387.87,4853.0,93.045,93.105,93.04,93.05,4845.0,421.815,422.08,421.815,422.05,36638.0,47.055,47.07,47.025,47.035,16986.0
2021-06-07 15:15:00-04:00,388.365,388.48,388.24,388.43,907.0,93.05,93.225,93.02,93.225,11777.0,422.04,422.24,421.99,422.22,60432.0,47.04,47.07,47.03,47.07,18862.0
2021-06-07 15:30:00-04:00,388.495,388.77,388.495,388.655,896.0,93.22,93.25,93.135,93.22,13332.0,422.22,422.26,421.85,421.91,64179.0,47.075,47.075,47.02,47.04,23201.0
2021-06-07 15:45:00-04:00,388.5,388.51,387.555,388.21,14675.0,93.195,93.295,93.125,93.21,82987.0,421.83,422.39,421.82,422.19,102671.0,47.035,47.14,47.03,47.115,59884.0
2021-06-08 09:30:00-04:00,386.1,386.1,382.26,383.0,14537.0,92.47,92.58,91.69,91.78,57012.0,423.18,423.19,422.58,422.725,53301.0,46.74,46.77,46.36,46.37,89695.0
2021-06-08 09:45:00-04:00,382.895,384.03,382.74,382.74,5717.0,91.82,92.125,91.82,92.06,17159.0,422.76,422.9,421.67,421.67,36556.0,46.38,46.465,46.31,46.375,30431.0
2021-06-08 10:00:00-04:00,383.33,384.01,382.53,383.75,3357.0,92.085,92.335,92.06,92.225,30992.0,421.72,422.235,421.55,422.06,16741.0,46.375,46.585,46.37,46.535,30757.0
2021-06-08 10:15:00-04:00,383.46,384.55,383.45,384.55,3059.0,92.26,92.45,92.15,92.44,20801.0,422.1,422.105,421.76,421.9,12341.0,46.54,46.705,46.53,46.675,27881.0
2021-06-08 10:30:00-04:00,384.89,385.34,384.44,384.99,5072.0,92.46,92.58,92.36,92.53,12200.0,421.84,422.12,421.63,422.065,57550.0,46.695,46.785,46.67,46.725,22835.0
2021-06-08 10:45:00-04:00,385.24,385.44,384.67,384.85,3149.0,92.57,92.695,92.52,92.64,22710.0,422.07,422.23,421.74,421.84,25153.0,46.735,46.835,46.715,46.795,14256.0
2021-06-08 11:00:00-04:00,384.82,384.97,383.51,383.51,5777.0,92.63,92.72,92.37,92.37,14920.0,421.86,422.19,421.4,421.42,60937.0,46.805,46.815,46.6,46.6,14343.0
